Minerale,Ub,Regione,Titolo,Anno,Produzione,Operatore,Gennaio,Febbraio,Marzo,Aprile,Maggio,Giugno,Luglio,Agosto,Settembre,Ottobre,Novembre,Dicembre,Totale
Gas,Terra,Basilicata,MONTE MORRONE,2013.0,10229.741,GAS PLUS ITALIANA,931822.0,634363.0,1047854.0,978439.0,888923.0,823837.0,980382.0,959287.0,830375.0,835889.0,656927.0,661643.0,10229741.0
Gas,Terra,Marche,MONTE URANO,2013.0,2777.585,ENERGEAN ITALY,0.01,0.01,0.01,0.01,64429.0,433155.0,407707.0,405743.0,410163.0,357120.0,290607.0,408661.0,2777585.0
Gas,Terra,Basilicata,MONTE VERDESE,2013.0,805.478,ROCKHOPPER ITALIA,87276.0,53088.0,78136.0,86674.0,86859.0,33686.0,64297.0,66202.0,59447.0,81358.0,64424.0,44031.0,805478.0
Gas,Terra,Emilia Romagna,MONTEARDONE,2013.0,12477.342,GAS PLUS ITALIANA,1146086.0,1003446.0,1149153.0,1073616.0,1141171.0,503326.0,1064142.0,1100209.0,1068249.0,1130700.0,1043141.0,1054103.0,12477342.0
Gas,Terra,Marche,MONTIGNANO,2013.0,1919.608,ENERGEAN ITALY,243745.0,200268.0,204391.0,152591.0,141042.0,151581.0,162395.0,157587.0,141069.0,154667.0,99540.0,110732.0,1919608.0
Gas,Terra,Basilicata,NOVA SIRI SCALO,2013.0,38.732,GAS PLUS ITALIANA,0.01,0.01,0.01,0.01,23450.0,15282.0,0.01,0.01,0.01,0.01,0.01,0.01,38732.0
Gas,Terra,Lombardia,OVANENGO,2013.0,1175.793,SOCIETÀ PADANA ENERGIA,0.01,0.01,0.01,0.01,0.01,392851.0,487630.0,195840.0,48023.0,35231.0,16218.0,0.01,1175793.0
Gas,Terra,Toscana,PIETRAMALA,2013.0,1165.523,SIM,106800.0,90150.0,101823.0,102171.0,99674.0,102711.0,101887.0,93444.0,93130.0,95322.0,95302.0,83109.0,1165523.0
Gas,Terra,Emilia Romagna,PIGAZZANO,2013.0,1807.631,GAS PLUS ITALIANA,170286.0,199892.0,247145.0,181123.0,126348.0,74556.0,46186.0,33812.0,57911.0,150217.0,250848.0,269307.0,1807631.0
Gas,Terra,Emilia Romagna,POGGIO CASTIONE,2013.0,128.245,SOCOPLUS,8547.0,12398.0,10067.0,12928.0,11862.0,8467.0,6210.0,8808.0,7562.0,11798.0,14717.0,14881.0,128245.0
Gas,Terra,Basilicata,POLICORO,2013.0,2762.369,GAS PLUS ITALIANA,316422.0,229751.0,235913.0,237264.0,207592.0,204259.0,196400.0,240417.0,202905.0,153850.0,184970.0,352626.0,2762369.0
Gas,Terra,Emilia Romagna,PONTETIDONE,2013.0,279.111,GAS PLUS ITALIANA,32299.0,48375.0,31944.0,24392.0,22342.0,18703.0,18605.0,18143.0,16826.0,16699.0,15542.0,15241.0,279111.0
Gas,Terra,Marche,PORTO CIVITANOVA,2013.0,1226.245,GAS PLUS ITALIANA,32860.0,122414.0,133672.0,131612.0,127275.0,62776.0,94559.0,100353.0,104423.0,114986.0,108271.0,93044.0,1226245.0
Gas,Terra,Emilia Romagna,PORTO CORSINI TERRA,2013.0,1650.161,SOCIETÀ PADANA ENERGIA,223345.0,189072.0,187524.0,151114.0,157888.0,99867.0,118316.0,123879.0,106278.0,102913.0,88915.0,101050.0,1650161.0
Gas,Terra,Emilia Romagna,QUARTO,2013.0,2205.071,SOCIETÀ PADANA ENERGIA,186779.0,167634.0,187996.0,184620.0,194588.0,186457.0,179612.0,187823.0,178793.0,192420.0,181134.0,177215.0,2205071.0
Gas,Terra,Sicilia,RAGUSA,2013.0,18084.425,ENI MEDITERRANEA IDROCARBURI,1319326.0,1270713.0,1379312.0,1368421.0,1533434.0,1545294.0,1488093.0,1913295.0,1559240.0,1614736.0,1542640.0,1549921.0,18084425.0
Gas,Terra,Marche,RAPAGNANO,2013.0,1048.77,APENNINE ENERGY,0.01,0.01,0.01,0.01,161506.0,258547.0,0.01,207354.0,0.01,0.01,0.01,421363.0,1048770.0
Gas,Terra,Basilicata,RECOLETA,2013.0,4786.76,GAS PLUS ITALIANA,371724.0,331696.0,370418.0,385047.0,410738.0,431911.0,459009.0,350501.0,396629.0,439408.0,402037.0,437642.0,4786760.0
Gas,Terra,Emilia Romagna,RECOVATO,2013.0,24848.543,GAS PLUS ITALIANA,2532811.0,2097412.0,2439292.0,1791643.0,1578341.0,1691573.0,2371493.0,2457269.0,2308797.0,1896269.0,1799712.0,1883931.0,24848543.0
Gas,Terra,Sicilia,ROCCA CAVALLO,2013.0,33641.9,ENI MEDITERRANEA IDROCARBURI,2966155.0,2600409.0,2896660.0,2826141.0,2893503.0,2773861.0,2853693.0,2824770.0,2759815.0,2764139.0,2710209.0,2772545.0,33641900.0
Gas,Terra,Veneto,S. ANDREA,2013.0,457.411,CANOEL ITALIA,39684.0,35540.0,40251.0,38976.0,40185.0,38834.0,40233.0,39524.0,36348.0,36902.0,33799.0,37135.0,457411.0
Gas,Terra,Sicilia,S. ANNA,2013.0,9155.717,ENI MEDITERRANEA IDROCARBURI,445071.0,140252.0,70590.0,462902.0,541140.0,546578.0,572176.0,786920.0,1308125.0,1161630.0,1470052.0,1650281.0,9155717.0
Gas,Terra,Marche,S. BENEDETTO DEL TRONTO,2013.0,3597.078,ENI,342008.0,292525.0,332584.0,317508.0,274547.0,311186.0,313808.0,267675.0,282849.0,279385.0,291197.0,291806.0,3597078.0
Gas,Terra,Abruzzo,S. MAURO,2013.0,2194.612,GAS PLUS ITALIANA,212524.0,184623.0,207714.0,103812.0,204683.0,188309.0,198958.0,201892.0,187334.0,136451.0,183453.0,184859.0,2194612.0
Gas,Terra,Emilia Romagna,SALSOMAGGIORE I,2013.0,588.448,TERME DI SALSOMAGGIORE E DI TABIANO,30042.0,43068.0,46352.0,46791.0,57819.0,67868.0,52843.0,65078.0,16835.0,28071.0,55784.0,77897.0,588448.0
Gas,Terra,Marche,SAN MARCO,2013.0,7423.369,ENERGEAN ITALY,712291.0,638657.0,696798.0,684106.0,663550.0,619456.0,593122.0,544618.0,645434.0,361189.0,596873.0,667275.0,7423369.0
Gas,Terra,Emilia Romagna,SAN POTITO E COTIGNOLA STOCCAGGIO,2013.0,6362.462,EDISON STOCCAGGIO,0.01,0.01,0.01,0.01,0.01,418005.0,1141793.0,1100163.0,658967.0,796257.0,1489987.0,757290.0,6362462.0
Gas,Terra,Emilia Romagna,SANTERNO,2013.0,210.516,SOCIETÀ PADANA ENERGIA,21868.0,25139.0,19621.0,21103.0,19693.0,19835.0,19388.0,9868.0,0.01,0.01,34571.0,19430.0,210516.0
Gas,Terra,Basilicata,SCANZANO,2013.0,58.401,ROCKHOPPER ITALIA,5121.0,4320.0,4198.0,4801.0,5242.0,4941.0,5306.0,4751.0,5749.0,5152.0,3336.0,5484.0,58401.0
Gas,Terra,Basilicata,SERRA PIZZUTA,2013.0,11398.856,ENI,957734.0,857923.0,1095799.0,1138347.0,1001591.0,898019.0,1017342.0,1077333.0,935861.0,789039.0,801879.0,827989.0,11398856.0
Gas,Terra,Marche,SETTEFINESTRE,2013.0,13787.945,GAS PLUS ITALIANA,1492191.0,1256647.0,1435371.0,1383937.0,1369278.0,876010.0,1256434.0,1177951.0,1081030.0,652795.0,927823.0,878478.0,13787945.0
Gas,Terra,Emilia Romagna,SILLARO,2013.0,21028.675,APENNINE ENERGY,1681531.0,1514973.0,1612089.0,1212253.0,1363998.0,1340866.0,1689735.0,2173157.0,2079530.0,2026012.0,2123633.0,2210898.0,21028675.0
Gas,Terra,Lombardia,SORESINA,2013.0,9187.858,ENI,841972.0,762328.0,830812.0,805874.0,822654.0,803064.0,825844.0,822604.0,637474.0,677257.0,854908.0,503067.0,9187858.0
Gas,Terra,Emilia Romagna,SPILAMBERTO,2013.0,34947.019,SOCIETÀ PADANA ENERGIA,2962262.0,2824531.0,3023461.0,2923984.0,3115122.0,3031274.0,2550798.0,2147152.0,3216773.0,3116935.0,3054317.0,2980410.0,34947019.0
Gas,Terra,Puglia,TERTIVERI,2013.0,117604.626,ENI,11284951.0,8449594.0,7797445.0,10492561.0,9895458.0,10383443.0,10347768.0,10174027.0,9524129.0,9734669.0,9550938.0,9969643.0,117604626.0
Gas,Terra,Puglia,TORRENTE CELONE,2013.0,110.858,ROCKHOPPER ITALIA,67951.0,42907.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,110858.0
Gas,Terra,Molise,TORRENTE CIGNO,2013.0,2890.58,CANOEL ITALIA,467541.0,428071.0,159078.0,0.01,0.01,0.01,197523.0,457857.0,444412.0,457855.0,274490.0,3753.0,2890580.0
Gas,Terra,Marche,TORRENTE MENOCCHIA,2013.0,4404.881,ENERGEAN ITALY,390732.0,303800.0,399807.0,367158.0,381021.0,370251.0,380251.0,375716.0,359540.0,360945.0,349177.0,366483.0,4404881.0
Gas,Terra,Emilia Romagna,TRIGNANO,2013.0,113.873,COIMEPA SERVIZI,13783.0,12244.0,15065.0,9613.0,9847.0,11348.0,13868.0,17969.0,10136.0,0.01,0.01,0.01,113873.0
Gas,Terra,Basilicata,VAL D'AGRI,2013.0,1233020.987,ENI,103756908.0,92491720.0,104067439.0,96335123.0,87371292.0,102008486.0,106345014.0,110535894.0,101049828.0,110471272.0,104230263.0,114357748.0,1233020987.0
Gas,Terra,Puglia,VALLE DEL ROVELLO,2013.0,216.509,METANO PUGLIA,20739.0,17481.0,18956.0,16909.0,21018.0,13348.0,13999.0,15437.0,15025.0,19234.0,23436.0,20927.0,216509.0
Gas,Terra,Emilia Romagna,VETTA,2013.0,581.522,AIMAG,52104.0,46972.0,50598.0,48067.0,49660.0,47483.0,49010.0,48809.0,46782.0,47911.0,46170.0,47956.0,581522.0
Gas,Terra,Piemonte,VILLAFORTUNA-TRECATE,2013.0,19769.466,ENI,1825768.0,1711432.0,1852434.0,1718977.0,1676648.0,1620199.0,1678607.0,1607309.0,1665231.0,1498325.0,1498617.0,1415919.0,19769466.0
Gas,Mare,Zona A,A.C 1.AG,2014.0,65713.614,ENI,6002277.0,5358468.0,5923759.0,5766492.0,5812229.0,5539495.0,5572996.0,5647710.0,5175986.0,5000878.0,4823578.0,5089746.0,65713614.0
Gas,Mare,Zona A,A.C 2.AS,2014.0,56851.582,ENI,3819560.0,3451373.0,4006185.0,3744047.0,4030661.0,5536690.0,5628349.0,5396460.0,5224352.0,5541432.0,5186927.0,5285546.0,56851582.0
Gas,Mare,Zona A,A.C 3.AS,2014.0,107553.054,ENI,9283671.0,9142251.0,10166914.0,9691866.0,9553703.0,8919448.0,8637472.0,8759148.0,8164343.0,9102067.0,7990361.0,8141810.0,107553054.0
Gas,Mare,Zona A,A.C 4.AS,2014.0,43905.378,ENI,3353426.0,2918002.0,2926315.0,3318392.0,4276102.0,3983049.0,3928395.0,3848201.0,3278858.0,3255624.0,4034094.0,4784920.0,43905378.0
Gas,Mare,Zona A,A.C 5.AV,2014.0,11868.04,ENI,1259355.0,1105201.0,1154792.0,1102762.0,1079256.0,974049.0,961785.0,931615.0,864134.0,856048.0,793768.0,785275.0,11868040.0
Gas,Mare,Zona A,A.C 6.AS,2014.0,16729.646,ENI,1775235.0,1557935.0,1627840.0,1554497.0,1521360.0,1373056.0,1355769.0,1313240.0,1218116.0,1206718.0,1118927.0,1106953.0,16729646.0
Gas,Mare,Zona A,A.C 7.AS,2014.0,702102.573,ENI,56290778.0,51998642.0,56456027.0,54719284.0,58455648.0,52383989.0,62677750.0,61672637.0,61619911.0,63589430.0,61120740.0,61117737.0,702102573.0
Gas,Mare,Zona A,A.C 8.ME,2014.0,37497.293,ENI,4098252.0,3937042.0,3873665.0,3589587.0,3678463.0,3390873.0,3026550.0,2688870.0,2370386.0,2417084.0,2254674.0,2171847.0,37497293.0
Gas,Mare,Zona A,A.C 11.AG,2014.0,522139.169,ENI,49194311.0,40905827.0,43899814.0,50924641.0,46490380.0,36221831.0,50525631.0,47972384.0,42468556.0,38232631.0,36781069.0,38522094.0,522139169.0
Gas,Mare,Zona A,A.C 12.AG,2014.0,92406.253,ENI,9032829.0,8432061.0,9100179.0,8762427.0,8996549.0,7805668.0,7678609.0,7046924.0,6683325.0,6709377.0,6183864.0,5974441.0,92406253.0
Gas,Mare,Zona A,A.C 13.AS,2014.0,146170.149,ENI,15826144.0,13366287.0,13719544.0,13255864.0,13237501.0,11716171.0,11552111.0,11450590.0,10413783.0,11454695.0,9794083.0,10383376.0,146170149.0
Gas,Mare,Zona A,A.C 17.AG,2014.0,30305.06,ENI,1052884.0,1241487.0,875211.0,1411622.0,1513680.0,687821.0,1613290.0,1453458.0,2611518.0,5921370.0,5062962.0,6859757.0,30305060.0
Gas,Mare,Zona A,A.C 18.AG,2014.0,121648.692,ENI,11950196.0,10038172.0,10471888.0,10479056.0,10698547.0,9747093.0,9898874.0,9826139.0,9596949.0,9980719.0,9419862.0,9541197.0,121648692.0
Gas,Mare,Zona A,A.C 21.AG,2014.0,23274.795,ENI,2738831.0,1715244.0,1924133.0,1879000.0,1955425.0,1853808.0,1921120.0,1900674.0,1800369.0,1899854.0,1789544.0,1896793.0,23274795.0
Gas,Mare,Zona A,A.C 24.EA,2014.0,4947.099,ENI,528253.0,540140.0,512865.0,474138.0,491446.0,444466.0,401369.0,363940.0,310135.0,314628.0,292935.0,272784.0,4947099.0
Gas,Mare,Zona A,A.C 25.EA,2014.0,24616.952,ENI,2167913.0,2063563.0,2288851.0,2199242.0,2184611.0,2056448.0,2020906.0,2037583.0,1888604.0,2004129.0,1821733.0,1883369.0,24616952.0
Gas,Mare,Zona A,A.C 26.EA,2014.0,48060.868,ENI,4549057.0,4026152.0,4321525.0,4133103.0,4158965.0,4014356.0,4132986.0,4165169.0,3825697.0,3681886.0,3489751.0,3562221.0,48060868.0
Gas,Mare,Zona A,A.C 27.EA,2014.0,430666.134,ENI,43571592.0,38229078.0,40519814.0,37457243.0,37182485.0,34377846.0,34713700.0,33827340.0,31318904.0,32777089.0,33944565.0,32746478.0,430666134.0
Gas,Mare,Zona A,A.C 29.EA,2014.0,73242.393,ENI,5343612.0,5892929.0,5990441.0,6074107.0,5395405.0,6404611.0,6873086.0,6704394.0,6349808.0,6374994.0,5872588.0,5966418.0,73242393.0
Gas,Mare,Zona A,A.C 30.EA,2014.0,6805.706,ENI,222047.0,160550.0,307364.0,249191.0,186692.0,203778.0,240006.0,210670.0,671033.0,1177092.0,1017897.0,2159386.0,6805706.0
Gas,Mare,Zona A,A.C 32.AG,2014.0,114088.817,ENI,10825346.0,9415315.0,10795400.0,10070545.0,9994090.0,9611472.0,9768043.0,10064300.0,9401345.0,9402686.0,8917694.0,5822581.0,114088817.0
Gas,Mare,Zona A,A.C 33.AG,2014.0,162433.612,ENI,14891631.0,13249998.0,14377087.0,13762014.0,14281969.0,13318637.0,13274140.0,13536788.0,13109073.0,13222234.0,12521184.0,12888857.0,162433612.0
Gas,Mare,Zona A,A.C 34.AG,2014.0,81126.921,ENI,7521825.0,6575773.0,7283597.0,6992104.0,7163692.0,6994455.0,7100189.0,6863963.0,6462115.0,6265131.0,5908677.0,5995400.0,81126921.0
Gas,Mare,Zona A,A.C 35.AG,2014.0,57745.991,ENI,5226135.0,5129459.0,5610161.0,5108598.0,5447697.0,5021606.0,4712815.0,4541160.0,4240976.0,4130653.0,4166288.0,4410443.0,57745991.0
Gas,Mare,Zona A,A.C 36.AG,2014.0,23849.761,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12320017.0,11529744.0,23849761.0
Gas,Mare,Zona B,B.C 1.LF,2014.0,193.94,ENERGEAN ITALY,12973.0,16632.0,22746.0,21931.0,20562.0,18224.0,13947.0,17838.0,20104.0,7365.0,10809.0,10809.0,193940.0
Gas,Mare,Zona B,B.C 2.LF,2014.0,3720.823,ENERGEAN ITALY,321905.0,287546.0,328886.0,308163.0,312418.0,315757.0,319760.0,319732.0,298151.0,313873.0,301115.0,293517.0,3720823.0
Gas,Mare,Zona B,B.C 3.AS,2014.0,35162.074,ENI,4621514.0,3340488.0,3174857.0,3481734.0,3081120.0,2831927.0,2862225.0,2546034.0,2581207.0,2607035.0,2186542.0,1847391.0,35162074.0
Gas,Mare,Zona B,B.C 4.AS,2014.0,23606.627,ENI,1233276.0,1046270.0,1097753.0,944298.0,309582.0,12071175.0,1212571.0,1217750.0,1175655.0,1164179.0,987350.0,1146768.0,23606627.0
Gas,Mare,Zona B,B.C 5.AS,2014.0,43357.65,ENI,3684026.0,3499397.0,3854354.0,3730236.0,3826509.0,3627986.0,3649755.0,3792364.0,3629240.0,3818130.0,2951244.0,3294409.0,43357650.0
Gas,Mare,Zona B,B.C 7.LF,2014.0,118.939,ENERGEAN ITALY,40225.0,19861.0,0.01,0.01,0.01,19988.0,0.01,0.01,0.01,25106.0,0.01,13759.0,118939.0
Gas,Mare,Zona B,B.C 9.AS,2014.0,4783.85,ENI,335949.0,991558.0,890312.0,252216.0,762815.0,704220.0,673685.0,173095.0,0.01,0.01,0.01,0.01,4783850.0
Gas,Mare,Zona B,B.C 10.AS,2014.0,117801.455,ENI,11428421.0,9884753.0,10805732.0,10068874.0,10302878.0,9775032.0,9964845.0,9409490.0,8996364.0,9045162.0,8902675.0,9217229.0,117801455.0
Gas,Mare,Zona B,B.C 13.AS,2014.0,194509.596,ENI,10583985.0,13103370.0,18292279.0,20153442.0,21043739.0,19346757.0,18382052.0,13882586.0,13357911.0,15312332.0,15444783.0,15606360.0,194509596.0
Gas,Mare,Zona B,B.C 14.AS,2014.0,37590.134,ENI,3020929.0,2464424.0,2524584.0,2553514.0,2556955.0,2414317.0,2446296.0,2394009.0,1430630.0,1772148.0,4535759.0,9476569.0,37590134.0
Gas,Mare,Zona B,B.C 15.AV,2014.0,0.093,ENI,0.01,93.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,93.0
Gas,Mare,Zona B,B.C 17.TO,2014.0,221937.652,ENI,20349596.0,18268782.0,20035706.0,18985195.0,19339183.0,17884932.0,18395851.0,18093742.0,16979948.0,18245576.0,17476937.0,17882204.0,221937652.0
Gas,Mare,Zona B,B.C 18.RI,2014.0,373.776,ENI,32246.0,26899.0,29392.0,28560.0,24794.0,26222.0,37615.0,37607.0,35080.0,33380.0,30951.0,31030.0,373776.0
Gas,Mare,Zona B,B.C 22.AG,2014.0,17508.816,ENI,2075359.0,1866915.0,1951931.0,1687248.0,1555884.0,1344671.0,1311469.0,1302440.0,1153410.0,1140301.0,1080991.0,1038197.0,17508816.0
Gas,Mare,Zona B,B.C 23.AG,2014.0,54767.237,ENI,0.01,0.01,0.01,0.01,0.01,0.01,0.01,10191289.0,11307592.0,11589744.0,11102417.0,10576195.0,54767237.0
Gas,Mare,Zona C,C.C 1.AG,2014.0,225.718,ENI MEDITERRANEA IDROCARBURI,20987.0,18956.0,20987.0,20310.0,20987.0,20310.0,20587.0,20987.0,20310.0,20987.0,20310.0,0.01,225718.0
Gas,Mare,Zona C,C.C 3.AG,2014.0,2672.051,ENI MEDITERRANEA IDROCARBURI,301914.0,261526.0,224920.0,127864.0,154416.0,208753.0,226782.0,251206.0,209226.0,238918.0,259099.0,207427.0,2672051.0
Gas,Mare,Zona C,C.C 6.EO,2014.0,937.13,ENERGEAN ITALY,74009.0,66235.0,70149.0,71466.0,87630.0,34667.0,87942.0,89087.0,87101.0,90318.0,88160.0,90366.0,937130.0
Gas,Mare,Zona A,CERVIA MARE,2014.0,185029.813,ENI,14132297.0,12297296.0,12332328.0,13984654.0,18020718.0,16785705.0,16555378.0,16217420.0,13818042.0,13720131.0,17000825.0,20165019.0,185029813.0
Gas,Mare,Zona D,D.C 1.AG,2014.0,621296.164,ENI,55672829.0,46558318.0,53930592.0,51645698.0,54181554.0,51977131.0,53114793.0,52064910.0,50243424.0,51475575.0,49654064.0,50777276.0,621296164.0
Gas,Mare,Zona D,D.C 2.AG,2014.0,38007.372,ENI,3245042.0,2925052.0,3177603.0,3733999.0,3128065.0,2982626.0,3082604.0,2978889.0,2993660.0,3349409.0,3219049.0,3191374.0,38007372.0
Gas,Mare,Zona D,D.C 4.AG,2014.0,74625.828,ENI,5926325.0,5478224.0,5995994.0,6909116.0,6419129.0,6030701.0,6226192.0,6036839.0,6050695.0,6710376.0,6456454.0,6385783.0,74625828.0
Gas,Mare,Zona F,F.C 2.AG,2014.0,33433.084,ENI,3061945.0,2884418.0,3100901.0,2828404.0,2876955.0,2768416.0,2812789.0,2489566.0,2445199.0,2601224.0,2597135.0,2966132.0,33433084.0
Gas,Mare,Zona A,FASCIA CERVIA MARE,2014.0,84674.661,ENI,6467322.0,5627576.0,5643608.0,6399757.0,8246769.0,7681594.0,7576190.0,7421531.0,6323511.0,6278704.0,7780039.0,9228060.0,84674661.0
Gas,Mare,Zona A,PORTO CORSINI MARE,2014.0,61349.205,ENI,5936075.0,4675962.0,5321365.0,5066512.0,5237966.0,4821874.0,4766527.0,6364720.0,5640057.0,4932811.0,4375532.0,4209804.0,61349205.0
Gas,Terra,Emilia Romagna,BARIGAZZO,2014.0,439.48,AIMAG,37744.0,34089.0,37134.0,35760.0,37777.0,36905.0,37921.0,38037.0,35244.0,37461.0,35135.0,36273.0,439480.0
Gas,Terra,Sicilia,BRONTE-S.NICOLA,2014.0,55894.302,ENI MEDITERRANEA IDROCARBURI,5127551.0,4562364.0,4940541.0,4737973.0,4789810.0,4632217.0,4617700.0,4729349.0,4578275.0,4728263.0,4213484.0,4236775.0,55894302.0
Gas,Terra,Puglia,CANDELA,2014.0,133238.998,ENI,11830334.0,10419084.0,10146065.0,11077463.0,10849403.0,10441772.0,11463056.0,5972193.0,11997568.0,13156239.0,12797865.0,13087956.0,133238998.0
Gas,Terra,Calabria,CAPO COLONNE,2014.0,8618.229,ENI,717981.0,647183.0,660506.0,768874.0,742057.0,698249.0,721656.0,697375.0,700634.0,782284.0,753593.0,727837.0,8618229.0
Gas,Terra,Marche,CAPPARUCCIA,2014.0,21438.078,ENI,2650764.0,2224529.0,2344002.0,1950398.0,1756193.0,1664722.0,1591634.0,1486139.0,1345986.0,1414081.0,1486023.0,1523607.0,21438078.0
Gas,Terra,Marche,CASA BALLEANI,2014.0,6.83,GAS PLUS ITALIANA,6830.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6830.0
Gas,Terra,Marche,CASA MAGGI,2014.0,1193.205,GAS PLUS ITALIANA,72098.0,40322.0,92357.0,100259.0,115661.0,108200.0,130541.0,115611.0,106936.0,121725.0,111310.0,78185.0,1193205.0
Gas,Terra,Lombardia,CASCINA CASTELLO,2014.0,992.475,APENNINE ENERGY,85168.0,76911.0,73413.0,90079.0,91853.0,85201.0,80993.0,83408.0,81947.0,86670.0,80411.0,76421.0,992475.0
Gas,Terra,Sicilia,CASE SCHILLACI,2014.0,24364.398,ENI MEDITERRANEA IDROCARBURI,2185244.0,1995047.0,2212416.0,2093696.0,2128153.0,2039689.0,2041808.0,2257038.0,1932032.0,1940462.0,1786296.0,1752517.0,24364398.0
Gas,Terra,Lombardia,CASTEGGIO,2014.0,603.985,GAS PLUS ITALIANA,108529.0,151921.0,106582.0,140983.0,95970.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,603985.0
Gas,Terra,Lombardia,CAVIAGA,2014.0,5021.402,ENI,426809.0,398662.0,433863.0,410413.0,421876.0,406903.0,424126.0,433274.0,409469.0,424622.0,410383.0,421002.0,5021402.0
Gas,Terra,Abruzzo,CELLINO STOCCAGGIO,2014.0,10868.595,EDISON STOCCAGGIO,1031854.0,850714.0,1022423.0,1394645.0,1056508.0,1021090.0,988582.0,994967.0,475318.0,547183.0,692622.0,792689.0,10868595.0
Gas,Terra,Veneto,COLLALTO STOCCAGGIO,2014.0,1523.677,EDISON STOCCAGGIO,168247.0,114031.0,145359.0,166070.0,134472.0,39030.0,143834.0,161474.0,83151.0,88046.0,135499.0,144464.0,1523677.0
Gas,Terra,Molise,COLLE DI LAURO,2014.0,10736.662,ENERGEAN ITALY,0.01,0.01,0.01,104517.0,1504588.0,154700.0,1514867.0,1548381.0,1484968.0,1526282.0,1437658.0,1460701.0,10736662.0
Gas,Terra,Abruzzo,COLLE S. GIOVANNI,2014.0,13300.691,ENI,1570768.0,1319310.0,1370489.0,1230022.0,1186328.0,1078487.0,1025317.0,906631.0,929074.0,975748.0,879273.0,829244.0,13300691.0
Gas,Terra,Sicilia,COMISO SECONDO,2014.0,3928.634,ENERGEAN SICILIA,411353.0,285127.0,270597.0,339331.0,253124.0,300987.0,303172.0,284841.0,388353.0,440374.0,296056.0,355319.0,3928634.0
Gas,Terra,Emilia Romagna,DOSSO DEGLI ANGELI,2014.0,131872.855,ENI,11956290.0,10623921.0,11202768.0,10635265.0,11495021.0,11478029.0,11768164.0,11742274.0,11129120.0,10810865.0,9903528.0,9127610.0,131872855.0
Gas,Terra,Abruzzo,FILETTO,2014.0,3505.393,GAS PLUS ITALIANA,423470.0,344366.0,359469.0,350677.0,258703.0,259724.0,291122.0,283090.0,260384.0,267909.0,254843.0,151636.0,3505393.0
Gas,Terra,Marche,FIUME TENNA,2014.0,384.549,ENERGEAN ITALY,37494.0,37890.0,30151.0,34035.0,32277.0,29808.0,32753.0,32648.0,29854.0,34071.0,26763.0,26805.0,384549.0
Gas,Terra,Sicilia,FIUMETTO,2014.0,76519.756,ENI MEDITERRANEA IDROCARBURI,7071500.0,6196726.0,7214321.0,6591577.0,6429666.0,6217864.0,6200629.0,6165572.0,6129762.0,6538567.0,6031966.0,5731606.0,76519756.0
Gas,Terra,Emilia Romagna,FORNOVO DI TARO,2014.0,8972.22,GAS PLUS ITALIANA,967876.0,857593.0,924357.0,859362.0,854325.0,744922.0,720701.0,741379.0,682887.0,656522.0,700890.0,261406.0,8972220.0
Gas,Terra,Emilia Romagna,GAGGIOLA,2014.0,1474.898,LAZZI GAS,124350.0,114786.0,124695.0,118937.0,119371.0,116129.0,125334.0,127309.0,121778.0,130051.0,125911.0,126247.0,1474898.0
Gas,Terra,Sicilia,GAGLIANO,2014.0,28048.457,ENI MEDITERRANEA IDROCARBURI,2397008.0,2168429.0,2398078.0,2528271.0,2642403.0,2534327.0,2534232.0,2672605.0,2274560.0,2075617.0,1818188.0,2004739.0,28048457.0
Gas,Terra,Basilicata,GARAGUSO,2014.0,140.359,ENERGEAN ITALY,24897.0,21065.0,20275.0,13343.0,7106.0,2300.0,3283.0,3001.0,3497.0,6175.0,12812.0,22605.0,140359.0
Gas,Terra,Sicilia,GELA-AGIP,2014.0,8130.786,ENI MEDITERRANEA IDROCARBURI,881791.0,671228.0,803343.0,722288.0,709596.0,645428.0,464175.0,671907.0,621446.0,648346.0,680808.0,610430.0,8130786.0
Gas,Terra,Sicilia,GIAURONE,2014.0,856.85,ENI MEDITERRANEA IDROCARBURI,78099.0,69916.0,76566.0,74977.0,77385.0,65450.0,62069.0,71736.0,68866.0,69692.0,60193.0,81901.0,856850.0
Gas,Terra,Basilicata,GORGOGLIONE,2014.0,270.384,TOTAL E&P ITALIA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,270384.0,0.01,270384.0
Gas,Terra,Emilia Romagna,GRECCHIA,2014.0,422.94,CH4 LIZZANO,61130.0,48490.0,45980.0,30000.0,23770.0,19310.0,23910.0,23630.0,2350.0,33550.0,49790.0,61030.0,422940.0
Gas,Terra,Basilicata,IL SALICE,2014.0,55.117,GAS PLUS ITALIANA,49269.0,1046.0,4802.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,55117.0
